customer_id,product_id,star_rating,review_date
42736608,B003T18TE6,3,2015-08-31
45605102,B00RDN9I3M,5,2015-08-31
31572491,B000VGKDYG,3,2015-08-31
23846833,B00H8ZE6TQ,5,2015-08-31
47906724,B003R9DLB6,5,2015-08-31
234649,B001216C76,5,2015-08-31
42736608,B003T1G0XI,3,2015-08-31
29270073,B00ED3EIT4,5,2015-08-31
36551502,B0084FBH1O,5,2015-08-31
8707213,B009NNFB0O,5,2015-08-31
47636597,B00NR1YQKO,5,2015-08-31
52738825,B004QD3MG6,1,2015-08-31
18461411,B00N7VKWOS,3,2015-08-31
21959897,B000B969B4,1,2015-08-31
20721930,B000CEQZZS,5,2015-08-31
1432550,B001L3YB28,2,2015-08-31
37921963,B00PBILGE0,5,2015-08-31
24736244,B00SUWEZCO,5,2015-08-31
24968494,B003YJAZZ4,5,2015-08-31
37610201,B00P8SXTVG,5,2015-08-31
45832861,B00IMPUTGU,5,2015-08-31
10002604,B001OAB7L6,5,2015-08-31
30057996,B00LMN536U,2,2015-08-31
731133,B00MUKT43M,5,2015-08-31
35275940,B000K89SG4,1,2015-08-31
32995090,B00ADJEU4K,3,2015-08-31
25034173,B0045W4X16,5,2015-08-31
51230234,B00ICR1SPO,5,2015-08-31
36187701,B000P3MQ2C,5,2015-08-31
12322377,B003ES7GRA,5,2015-08-31
50117051,B000YPH0XG,4,2015-08-31
749773,B00GLOYRXA,5,2015-08-31
3547485,B00147FGJ8,5,2015-08-31
45475381,B00XYPA7L0,1,2015-08-31
20964472,B000X2W616,5,2015-08-31
37479338,B00NQHFGMG,5,2015-08-31
2340234,B00U1UTPUU,5,2015-08-31
52092511,B001QX4GDC,3,2015-08-31
16686202,B0007VB1WS,5,2015-08-31
31375570,B004F7G4M2,5,2015-08-31
47430321,B0010EPQ36,5,2015-08-31
19327896,B00WM5PCRW,5,2015-08-31
13988650,B00008IM9W,4,2015-08-31
17229104,B000P20V0M,2,2015-08-31
29244699,B00NB2COIU,4,2015-08-31
51823613,B000Z5ZYBK,5,2015-08-31
31687670,B012SBVNY0,5,2015-08-31
50245921,B000C1VSUS,5,2015-08-31
2232561,B00CP7BYPG,5,2015-08-31
41430727,B005C1C02S,1,2015-08-31
26590993,B0047DJZE8,5,2015-08-31
46785291,B008PSE4EC,4,2015-08-31
16242105,B0046VGPHQ,5,2015-08-31
15861638,B00Q5ERAWQ,5,2015-08-31
2487888,B00JRUTJRO,5,2015-08-31
30915462,B008U886QE,5,2015-08-31
20400866,B0000YUXI0,5,2015-08-31
43301034,B00WH04BSI,5,2015-08-31
722284,B00BUGAQKW,2,2015-08-31
223765,B0104TFWMW,2,2015-08-31
7170053,B00XB0SZ6W,5,2015-08-31
16199317,B001KYU01E,5,2015-08-31
14713147,B00GJ7TI60,5,2015-08-31
43488728,B00LKSZMW2,5,2015-08-31
28483936,B001FB5HYC,5,2015-08-31
7919232,B00MPXP8AW,4,2015-08-31
45619472,B0002NIACK,5,2015-08-31
43136934,B00PY045MK,5,2015-08-31
43433943,B00CUCNID2,5,2015-08-31
13704658,B00AEINQ9K,2,2015-08-31
23109705,B000NSTYOC,5,2015-08-31
52671548,B0050G385I,5,2015-08-31
30731407,B00ZQDKDIU,5,2015-08-31
48263556,B002D4J3VI,5,2015-08-31
2726124,B00373HQYK,4,2015-08-31
37945800,B001FB5LWU,5,2015-08-31
22735523,B000052Z9C,4,2015-08-31
1148620,B009DU4QYE,5,2015-08-31
37772177,B00GQ9I9IO,5,2015-08-31
17512500,B000Z8YTMW,5,2015-08-31
37478642,B00XQ81QH4,5,2015-08-31
115908,B00NBCD7MW,5,2015-08-31
26832265,B00X49PTKA,5,2015-08-31
12925594,B000JNQSIQ,4,2015-08-31
74069,B00SZ7QUTK,5,2015-08-31
2257130,B00UW85WC6,5,2015-08-31
13309326,B001L3Z190,4,2015-08-31
23727722,B00KQV2F88,5,2015-08-31
21431691,B00AEBV0HW,5,2015-08-31
17426679,B00NK2CBE8,4,2015-08-31
3403152,B00756HQNQ,5,2015-08-31
39643848,B001T0HHB0,5,2015-08-31
13309326,B0056GDG90,4,2015-08-31
17209057,B002RUMT9Q,4,2015-08-31
9945543,B00BJ8B68W,3,2015-08-31
14054878,B00USA3MOS,5,2015-08-31
32310640,B004HKWSTU,3,2015-08-31
42641565,B000C1UBFQ,1,2015-08-31
12935289,B00VKDEQPG,5,2015-08-31
50043481,B00KCD6DCE,1,2015-08-31
41235105,B00ILZH9BO,5,2015-08-31
43205411,B0053CMNFA,4,2015-08-31
52823824,B00PV15BPW,5,2015-08-31
127025,B00Q8H2SUO,5,2015-08-31
46930150,B000UZEQFU,1,2015-08-31
16405654,B000VM5OC6,4,2015-08-31
22035196,B000NSQM6U,5,2015-08-31
14658280,B000FS05VG,2,2015-08-31
18710304,B00HE1GYD0,5,2015-08-31
51151021,B00X8T8NZY,5,2015-08-31
5080077,B002TD6I8O,5,2015-08-31
51832538,B0002Z1JJ4,5,2015-08-31
32018418,B00CLILRMY,5,2015-08-31
15267517,B00PJ690B0,5,2015-08-31
41798953,B00CZ4QGV6,1,2015-08-31
14399060,B007K6K0IY,5,2015-08-31
10691952,B00A3C06XG,5,2015-08-31
2765113,B00S6LEPQA,5,2015-08-31
37047402,B00B1DR8QY,5,2015-08-31
14529763,B00IYSQIPG,4,2015-08-31
166130,B005P0OBSM,3,2015-08-31
48060606,B000BTO6E6,5,2015-08-31
19008269,B00S7Z0BXG,4,2015-08-31
978895,B001HNSPHY,4,2015-08-31
10613327,B000C1Z29Q,5,2015-08-31
36580876,B00821ZHMK,5,2015-08-31
24997440,B00IFTSO2O,5,2015-08-31
41914740,B00QML30NK,5,2015-08-31
41159879,B002O0D8P8,3,2015-08-31
12493758,B00128WK4I,5,2015-08-31
48805202,B0020MM9GE,5,2015-08-31
31262815,B00HZYUMQG,5,2015-08-31
32391590,B00D9QZXD6,5,2015-08-31
53003431,B004I7B046,5,2015-08-31
30469638,B00V4PX9XK,4,2015-08-31
17405095,B000JLOSYO,1,2015-08-31
26086965,B00271CMTM,5,2015-08-31
34538336,B00BZ1QN2C,5,2015-08-31
12879980,B000052YQ0,5,2015-08-31
16250179,B005ORJVEA,5,2015-08-31
18850039,B012U0UNFO,5,2015-08-31
15087486,B0072BA5MS,5,2015-08-31
3007438,B00B9QUDZG,4,2015-08-31
29005347,B000JNQSIQ,4,2015-08-31
51623624,B00EP2P3ME,5,2015-08-31
44674523,B009RES1RO,4,2015-08-31
20259873,B011YUMKCK,5,2015-08-31
10046449,B00ACOE03W,5,2015-08-31
34850483,B0055O64VU,3,2015-08-31
18869156,B00016XJ4M,5,2015-08-31
26189360,B003SYVKCC,5,2015-08-31
17536007,B002RTA8YU,5,2015-08-31
52279342,B00M1E548G,5,2015-08-31
3921581,B00A3GT8BS,5,2015-08-31
25001486,B003F2T0M4,2,2015-08-31
41539612,B003CYKDDA,5,2015-08-31
40458579,B00016XJ4M,5,2015-08-31
18850490,B000065DJY,5,2015-08-31
11625108,B00Q752INY,5,2015-08-31
52460973,B00GQ0GD4A,5,2015-08-31
47301647,B005EIIAGO,3,2015-08-31
31945088,B00HQLC0XQ,5,2015-08-31
15263416,B003XJCS0K,5,2015-08-31
49946140,B00DMHU7QK,5,2015-08-31
15848105,B000XE5260,5,2015-08-31
1134760,B00DN5OGVS,1,2015-08-31
49734470,B00UINBSG4,5,2015-08-31
29848828,B00128WK4I,5,2015-08-31
38230167,B00I5RETXO,5,2015-08-31
5601068,B00ZKLLZAI,5,2015-08-31
15254260,B00BEQG53A,1,2015-08-31
451091,B00U64B7DE,5,2015-08-31
43351801,B00KOW827M,5,2015-08-31
44103919,B00MUE644U,5,2015-08-31
48145422,B001ARV4MU,5,2015-08-31
11978051,B00JNH5A06,5,2015-08-31
36562468,B00EFY9XLY,5,2015-08-31
50684573,B001MA0QY2,5,2015-08-31
21997209,B0006LNOSI,2,2015-08-31
37235551,B00A8VIUUS,4,2015-08-31
11989895,B0046MKF30,5,2015-08-31
4696473,B006GQYSC8,5,2015-08-31
8122531,B003H4TL7O,5,2015-08-31
30067162,B001KYO8CQ,5,2015-08-31
45164372,B000EBZ7XK,5,2015-08-31
48957623,B008BHO53M,5,2015-08-31
34681513,B00068AZ88,4,2015-08-31
39724090,B000BPTEXS,5,2015-08-31
14887971,B004X2HND8,5,2015-08-31
30734618,B003JN7UAS,5,2015-08-31
23895686,B00JE3PPRC,1,2015-08-31
17406051,B001B11ZV0,5,2015-08-31
53094904,B00ISDQ4GA,5,2015-08-31
46607566,B0049LUI9O,5,2015-08-31
11470491,B00ALAZV1M,5,2015-08-31
32132812,B000052XOY,5,2015-08-31
34396419,B0041U2U8U,5,2015-08-31
20021442,B00IJQDZTU,5,2015-08-31
43599534,B00DCFRM3I,5,2015-08-31
14566953,B00TXQM1U4,5,2015-08-31
10293599,B00HS14MNA,3,2015-08-31
34383091,B00VGNNLLU,2,2015-08-31
37401249,B00PWNWOGI,5,2015-08-31
24192037,B009GPKW0S,5,2015-08-31
33643946,B00ARF44O6,5,2015-08-31
723774,B004A8TVXA,5,2015-08-31
2009276,B00021C49W,5,2015-08-31
16700023,B00005V50B,5,2015-08-31
11192289,B011JBP5DK,5,2015-08-31
11353281,B00H9GMJA2,5,2015-08-31
11192289,B00ZQDKDIU,5,2015-08-31
41588412,B004BCX7PS,5,2015-08-31
43464479,B008HLXLR8,5,2015-08-31
36328996,B009NNFB0O,5,2015-08-31
33520065,B00HQ1XA08,5,2015-08-31
36400451,B004FWCJAI,5,2015-08-31
13642925,B008N1NFLO,5,2015-08-31
28822282,B00LTB9HVW,5,2015-08-31
4449683,B002QFMY42,5,2015-08-31
2712543,B00VRS4D7U,5,2015-08-31
40862185,B003M04D8U,5,2015-08-31
15114496,B005EM5DT2,5,2015-08-31
42265739,B004I94DF2,5,2015-08-31
6936231,B00ENYB3IW,5,2015-08-31
15049753,B012DITQYM,5,2015-08-31
51472718,B00JLAOP3S,5,2015-08-31
50344319,B00J2ZLSBY,5,2015-08-31
14158952,B002JP3ZRO,5,2015-08-31
12335588,B000LNB8HK,4,2015-08-31
19979429,B0126XBPS4,4,2015-08-31
12092876,B00KFG5LWG,3,2015-08-31
500518,B00LQFDU1O,4,2015-08-31
51958747,B00INJP4O2,1,2015-08-31
26397798,B00JMQH16E,5,2015-08-31
21280846,B002QFGQAK,2,2015-08-31
11406420,B00KG4NDIQ,4,2015-08-31
15957337,B00638E3OW,5,2015-08-31
14182828,B00VK8QPXM,1,2015-08-31
20230421,B00KJUECWS,1,2015-08-31
15169729,B0090UJFYI,2,2015-08-31
41398646,B00N092Y6G,5,2015-08-31
38538041,B00AATNI5A,1,2015-08-31
39673964,B00S5HIZZC,5,2015-08-31
20858485,B00ITA41T4,5,2015-08-31
20230421,B0035VBP50,5,2015-08-31
45398084,B00P2216D6,5,2015-08-31
14260728,B00DFFAKNY,1,2015-08-31
24152824,B002VH8ONU,3,2015-08-31
52757755,B00I3KV0GM,5,2015-08-31
3227230,B004HABBIO,5,2015-08-31
13930243,B002XQ1SF0,5,2015-08-31
9891598,B004K4OWWY,5,2015-08-31
20468859,B004FCZRPC,4,2015-08-31
15785389,B00FUAJJSO,5,2015-08-31
47999509,B008CC3NHK,5,2015-08-31
148662,B00I3VHKVK,5,2015-08-31
19838803,B006RFZ66K,1,2015-08-31
2714213,B00JZJM84I,2,2015-08-31
46956403,B002S8TQIE,5,2015-08-31
20465916,B00M9X8JJ0,5,2015-08-31
48940095,B00PATJUO8,5,2015-08-31
52189803,B0036BI56G,5,2015-08-31
25015228,B00LXGFHEE,3,2015-08-31
47012791,B001HBC01S,5,2015-08-31
27372259,B00CB83VSW,5,2015-08-31
9590182,B00BFFQMBA,5,2015-08-31
127358,B003UKKHB4,5,2015-08-31
51091361,B00LDBGNA6,5,2015-08-31
34012759,B00Q5CMRN0,4,2015-08-31
29293312,B008WG7X8Q,4,2015-08-31
132649,B00CW54XUO,1,2015-08-31
24122852,B00JFGUGHM,5,2015-08-31
37630580,B00L2RFR58,5,2015-08-31
28385780,B0082477Q6,5,2015-08-31
44803727,B004TDJTYW,5,2015-08-31
2865239,B00Q301WXK,5,2015-08-31
17201671,B005RZDFM8,5,2015-08-31
31034367,B010W34GWM,5,2015-08-31
18417358,B0088N5FWE,4,2015-08-31
620000,B00JAN45FE,4,2015-08-31
16371443,B001MA0QY2,5,2015-08-31
13272196,B00KCFAZTE,5,2015-08-31
43534290,B004LH0DMI,5,2015-08-31
40042800,B00OKJ05J8,1,2015-08-31
42587631,B00OJXRBZ6,5,2015-08-31
36014213,B00KOCBC8S,5,2015-08-31
21752159,B00IOQH4T2,1,2015-08-31
3942987,B007AJR034,5,2015-08-31
2845482,B00009RF1E,5,2015-08-31
47311306,B004ZUWT9Q,4,2015-08-31
25780496,B0009R5B8A,4,2015-08-31
47819232,B00A03CTBK,5,2015-08-31
42624129,B00X49PTKA,5,2015-08-31
13002136,B00ICC33F2,3,2015-08-31
4528813,B0031D1MDM,5,2015-08-31
18018195,B00ABRJQNO,5,2015-08-31
35356,B00604MRNI,5,2015-08-31
43066869,B011OG1PV6,5,2015-08-31
21990721,B00FZPQECI,3,2015-08-31
49787094,B000H3I2N2,1,2015-08-31
27997045,B00CBKVKMY,2,2015-08-31
18710488,B00J5N0Y4U,3,2015-08-31
33912751,B001RMJHVI,5,2015-08-31
43373536,B000052YCW,5,2015-08-31
16991447,B00P7NSQCE,5,2015-08-31
24017977,B0058DP7J8,3,2015-08-31
20407139,B00BOTTCM8,5,2015-08-31
4505900,B00QRQGSI4,5,2015-08-31
18966606,B007MCOUJQ,3,2015-08-31
13498323,B004UQ6Q62,2,2015-08-31
43041115,B007WW1AOE,3,2015-08-31
2287851,B00J2CGFLA,4,2015-08-31
31764701,B00BFFQMBA,5,2015-08-31
12912793,B00S9098LK,5,2015-08-31
13749220,B000P1OXES,3,2015-08-31
20018986,B000NL0T1G,3,2015-08-31
7602914,B010TM3KWI,5,2015-08-31
43864692,B00G9K8ZEI,1,2015-08-31
40897975,B00JLY4HQE,5,2015-08-31
9215978,B00XTAFYKY,2,2015-08-31
18031356,B00GTBZHUW,5,2015-08-31
44552390,B00SM99KWU,5,2015-08-31
730125,B004I4BAUI,5,2015-08-31
30616795,B004K4J6Z2,5,2015-08-31
39846593,B00EQZDMBO,3,2015-08-31
48099534,B00TKPGHDK,4,2015-08-31
37945800,B00127S53E,5,2015-08-31
11584756,B00XASNI9E,5,2015-08-31
1014576,B00RBVX0WQ,5,2015-08-31
49757800,B00FFFZPR8,5,2015-08-31
13592887,B0020MMD0Q,2,2015-08-31
52704310,B00KP5TS4Y,5,2015-08-31
2304818,B000EHH62Y,2,2015-08-31
1919670,B005Y6F4WO,5,2015-08-31
137069,B0085Y937Y,5,2015-08-31
40753456,B004Y0RK28,1,2015-08-31
17866113,B00FZESMKG,5,2015-08-31
742579,B00SDPCKFC,5,2015-08-31
9209898,B007SNGSFS,5,2015-08-31
8096665,B000E7SSCQ,5,2015-08-31
34049312,B004C20O8A,5,2015-08-31
50673581,B0007V7N66,5,2015-08-31
42264479,B00HFQQ0VU,5,2015-08-31
6057143,B0037T0YES,5,2015-08-31
41993042,B00OYA8AAO,5,2015-08-31
19425659,B006QMY1RE,5,2015-08-31
13219375,B0051BWV28,5,2015-08-31
41539612,B00HFQQ0VU,4,2015-08-31
19265966,B005G494M0,5,2015-08-31
14912175,B00S5YDX4S,5,2015-08-31
29498252,B008GOR6O0,3,2015-08-31
10273571,B00C85KI5C,5,2015-08-31
208041,B004WP46RW,5,2015-08-31
23186959,B00O81LTFC,1,2015-08-31
22128772,B0049U660K,5,2015-08-31
1778076,B00V2QMM5W,5,2015-08-31
13023186,B001DPMETG,3,2015-08-31
7360347,B0002YH3PY,2,2015-08-31
34575109,B0007W1R58,4,2015-08-31
43083775,B0051CTN00,5,2015-08-31
1074423,B000VOLCO8,5,2015-08-31
14493090,B00ZKLLZAI,4,2015-08-31
2877284,B003GU46VK,3,2015-08-31
13629614,B0111OHBSW,5,2015-08-31
1553077,B001FWXIVU,5,2015-08-31
20054632,B008D5HAHU,4,2015-08-31
49799000,B00O9FLMSQ,5,2015-08-31
51958084,B00QZ67KL0,3,2015-08-31
42022661,B00GM23ESK,5,2015-08-31
18681099,B008HBMQTM,2,2015-08-31
27340229,B006UQUS4Q,5,2015-08-31
10470122,B00005NAVJ,5,2015-08-31
48945337,B007DBZ4XM,5,2015-08-31
26157289,B003699XS2,5,2015-08-31
53068549,B002QZXIPQ,5,2015-08-31
43300637,B00ZQDKDIU,5,2015-08-31
39401371,B003YJAZZ4,5,2015-08-31
2193854,B00R62ZQJK,1,2015-08-31
172252,B001LVA0XO,4,2015-08-31
31945088,B00C9ZDQ6E,5,2015-08-31
22760302,B00OPF6DVQ,5,2015-08-31
19679679,B001CT09AO,5,2015-08-31
11915964,B00I30E9GK,4,2015-08-31
47305476,B00HUEF6SA,1,2015-08-31
385082,B004AIZZ1M,4,2015-08-31
23336440,B0008ENT7O,1,2015-08-31
118440,B001BLRYMO,5,2015-08-31
2462103,B00VSXR0PQ,3,2015-08-31
35100144,B0126XBPS4,5,2015-08-31
45078159,B006L21PNW,1,2015-08-31
45292050,B002PMG46U,1,2015-08-31
4606119,B00R6XIUZQ,5,2015-08-31
44206332,B002Z7FU5G,5,2015-08-31
22806178,B00VGWX2J2,5,2015-08-31
3381986,B010E67KAW,5,2015-08-31
2999647,B00O2C0566,5,2015-08-31
36164922,B00EZWTV9A,5,2015-08-31
12610023,B00V913AXS,3,2015-08-31
7658333,B006R5HKYG,5,2015-08-31
45078279,B0098TKSLU,5,2015-08-31
14128823,B006I01D98,5,2015-08-31
19619484,B00ZHV294M,5,2015-08-31
30067162,B0019701RU,5,2015-08-31
42802356,B00VKHKH8C,4,2015-08-31
51227125,B00RL1QCNA,5,2015-08-31
38622564,B0037TM252,5,2015-08-31
25443956,B00BMI5N3S,5,2015-08-31
3866069,B00016XJ4M,5,2015-08-31
45297104,B000KPPFL4,4,2015-08-31
16885748,B002TKZ70C,5,2015-08-31
9419227,B00WH7TFWI,5,2015-08-31
1911042,B00DHOET6W,5,2015-08-31
8959058,B005NERDE4,1,2015-08-31
48805055,B00MUZVZHA,5,2015-08-31
20838781,B004B8AZH0,5,2015-08-31
48896536,B00I2TY19M,1,2015-08-31
30194155,B004Q2V750,5,2015-08-31
44827703,B00EJFW9XS,5,2015-08-31
2462103,B006L7SF4O,5,2015-08-31
38424329,B013EX2CDW,5,2015-08-31
8860238,B00COCY1ES,5,2015-08-31
12878260,B00HDZ77Y2,5,2015-08-31
122259,B00L6JKSGK,5,2015-08-31
3121720,B007TG9RG6,5,2015-08-31
50245563,B00N996X4G,4,2015-08-31
43701009,B007TWPX6S,3,2015-08-31
5940457,B00QM9CEF2,3,2015-08-31
37993090,B00HDT7F7M,5,2015-08-31
33524727,B003M57E9A,2,2015-08-31
24631880,B008R1JSKW,1,2015-08-31
5006626,B00DPVH8BA,2,2015-08-31
20604676,B00HQKFAGG,4,2015-08-31
12122582,B00YQ5NN4A,5,2015-08-31
44417450,B003T18TE6,5,2015-08-31
12739172,B00MWN59W2,4,2015-08-31
11871292,B004FF39HC,5,2015-08-31
22358649,B0131N46MA,5,2015-08-31
48532885,B000052Y6A,5,2015-08-31
14148873,B00M5OHUZM,5,2015-08-31
47813172,B00TFYN54A,5,2015-08-31
32140422,B004DM595C,5,2015-08-31
38699696,B00JH3K6DM,4,2015-08-31
17236957,B0030F4XJQ,2,2015-08-31
33872289,B003EZVBXI,1,2015-08-31
5647553,B0030JE95A,5,2015-08-31
49278336,B002CE3518,5,2015-08-31
12254311,B007KBFIPY,5,2015-08-31
43651019,B00H4Y4RFY,5,2015-08-31
5254428,B003UI9DZW,5,2015-08-31
50316211,B00NW3FANY,5,2015-08-31
12937472,B00BDOT1A2,5,2015-08-31
11919989,B00VKEOYGQ,5,2015-08-31
38574601,B00YVOWB9E,5,2015-08-31
154522,B000RZPVV6,5,2015-08-31
25444061,B00P0BLZFI,5,2015-08-31
711422,B00DHV9A6O,5,2015-08-31
48482502,B00GMPETF4,5,2015-08-31
11489592,B002PBLH3Q,5,2015-08-31
39658479,B0000UTUS8,5,2015-08-31
39343440,B00KYUXIOG,5,2015-08-31
47192936,B000JL7WQK,5,2015-08-31
23216677,B002HWS9FW,5,2015-08-31
13649601,B00ZWLIDU6,4,2015-08-31
5735944,B011J3LLZO,5,2015-08-31
1366007,B008350QY4,5,2015-08-31
16398032,B006X1H2P6,5,2015-08-31
45325134,B000GHWW0I,5,2015-08-31
39887595,B003IU9HI0,5,2015-08-31
23102385,B00VDKZ55G,2,2015-08-31
6301094,B00D7BNGQO,5,2015-08-31
50303876,B00TBSY0PS,4,2015-08-31
630403,B00016XJ4M,5,2015-08-31
28164648,B00LNOV8JO,5,2015-08-31
48852659,B00H56KCUU,3,2015-08-31
43534290,B00SM99KWU,5,2015-08-31
9188079,B000C233IW,5,2015-08-31
48852659,B001MP7HYY,4,2015-08-31
501377,B001WAKUTS,5,2015-08-31
5732579,B000VON4NK,2,2015-08-31
27916202,B00IVX5T54,4,2015-08-31
29205129,B00H9S0NC6,3,2015-08-31
31682265,B000UJHRKM,5,2015-08-31
47012791,B00FKW6UTI,3,2015-08-31
18450503,B00ZVDFOI4,5,2015-08-31
32910461,B00JS6V7I6,5,2015-08-31
43554935,B00TPGOP6U,4,2015-08-31
32910461,B001D0OSLS,5,2015-08-31
37731655,B00HFQQ0VU,5,2015-08-31
25034173,B00T3IEG8C,5,2015-08-31
10061153,B00FRDPNH0,4,2015-08-31
44078192,B000E7YJYC,5,2015-08-31
23687292,B0039J7DRW,3,2015-08-31
43214993,B000KWCEMA,5,2015-08-31
29442013,B00I7CXSOS,4,2015-08-31
30393512,B004B40LNW,4,2015-08-31
33912751,B00E8JQLWK,5,2015-08-31
1115661,B00NV6LGDA,1,2015-08-31
40896837,B0059JMJWO,5,2015-08-31
44977319,B00433RN4G,1,2015-08-31
35714251,B007TFKDBK,5,2015-08-31
19511929,B00AMCTW14,5,2015-08-31
3229033,B00A3C7P0I,5,2015-08-31
28766441,B000NKL3D0,5,2015-08-31
24569438,B00VVXVO2I,3,2015-08-31
14780088,B005HO0AR2,5,2015-08-31
29857229,B00DO3NP8E,5,2015-08-31
34124321,B00AKUM2P6,4,2015-08-31
1404990,B006L1DNWY,5,2015-08-31
1587801,B00DO53B1S,5,2015-08-31
45943005,B0062N6AZ8,5,2015-08-31
40933912,B00WTWQMQI,4,2015-08-31
15511074,B004HKYY7Y,1,2015-08-31
48389255,B010RBHNMY,5,2015-08-31
53041168,B00AZYF90C,5,2015-08-31
47284735,B005FYJBS8,4,2015-08-31
15556113,B002ZG8DG0,5,2015-08-31
7248973,B00GDCZBL2,5,2015-08-31
45107283,B004H3QCPS,4,2015-08-31
7248973,B00NXZA716,5,2015-08-31
26620532,B00BQ76XK2,3,2015-08-31
31254389,B0071XOIIY,5,2015-08-31
1952214,B002CMLHEC,5,2015-08-31
45923343,B00UWDFZ28,5,2015-08-31
44478370,B00VVYK1MQ,4,2015-08-31
17387561,B000WNSXNQ,5,2015-08-31
45322363,B001FB5IFU,2,2015-08-31
13210504,B007MNWJVG,5,2015-08-31
27461628,B00390FH5G,5,2015-08-31
21561417,B007MEOLHU,5,2015-08-31
9985058,B004CDQ73K,4,2015-08-31
8940776,B0058BKBAA,1,2015-08-31
34819090,B000GGHSL2,1,2015-08-31
25209553,B00QKPVTV8,5,2015-08-31
806337,B00ZPT5YBQ,5,2015-08-31
14806768,B00D0NOE7E,5,2015-08-31
25415089,B00PEWXY0C,5,2015-08-31
41388581,B00NWZMZMG,4,2015-08-31
48259963,B0009MFUPO,4,2015-08-31
10629488,B00FZKB51S,3,2015-08-31
42427484,B00H3MATM2,5,2015-08-31
21431691,B00HWHF9IM,5,2015-08-31
28109611,B00IITIYCQ,2,2015-08-31
25415089,B00UN0QZMO,2,2015-08-31
52763645,B00K7PJT9Q,5,2015-08-31
12098034,B000068PBT,5,2015-08-31
660305,B00XKXTSNO,5,2015-08-31
47065220,B00WJVEEXW,4,2015-08-31
5080077,B00K5NA228,5,2015-08-31
30845952,B005TI7Q3C,3,2015-08-31
26302295,B0006LP3HS,5,2015-08-31
24657009,B000JL5RJ4,5,2015-08-31
19641788,B002ZON57Y,5,2015-08-31
6622974,B001ANN288,5,2015-08-31
1052145,B001QX2OIG,5,2015-08-31
46812981,9790786867,5,2015-08-31
22221167,B00B7UN5FO,5,2015-08-31
44028853,B001LF4BD0,5,2015-08-31
23201169,B00ZQDKDIU,5,2015-08-31
973641,B00ELRLHPK,5,2015-08-31
46258046,B00HHFWT8W,5,2015-08-31
8296601,B00K0S3VIK,5,2015-08-31
52779083,B0030GSEWC,5,2015-08-31
24567044,B001FSKDGC,5,2015-08-31
22204286,B000LRL3Z8,4,2015-08-31
22861657,B0034F9K36,4,2015-08-31
9210691,B00VGNWB0C,3,2015-08-31
5210534,B00TT8ZNVU,5,2015-08-31
23724832,B001ET7BJY,5,2015-08-31
35443577,B005FRJKWW,5,2015-08-31
15750132,B000C1ZA0C,5,2015-08-31
4888887,B00T3X3PY8,5,2015-08-31
13052696,B00HMEBRKO,2,2015-08-31
28280224,B00ABIF4IY,5,2015-08-31
42452839,B00KA8PWXC,1,2015-08-31
42853146,B003UH1Q3U,5,2015-08-31
35778571,B00VKHKH8C,5,2015-08-31
51529929,B0019RO78E,3,2015-08-31
13825079,B000XVTYYY,5,2015-08-31
33081572,B00U1JBG6W,5,2015-08-31
7351538,B004URZFF4,5,2015-08-31
44941211,B008MKFW8A,5,2015-08-31
1887804,B008GOR6O0,5,2015-08-31
15750132,B001PQ3C0S,5,2015-08-31
12349860,B004QQGZMG,5,2015-08-31
2660747,B00X39NHZU,3,2015-08-31
34426004,B006GTKSHY,4,2015-08-31
51447155,B004TSFBJO,3,2015-08-31
2319992,B007Q0WW0S,5,2015-08-31
24851004,B00LC3YWBW,4,2015-08-31
25564245,B00CRTBRPO,5,2015-08-31
16132205,B001JKNFNO,5,2015-08-31
39138875,B00IGGTL4G,4,2015-08-31
29998599,B00DYUWEKC,5,2015-08-31
42318818,B00VXHY6KY,5,2015-08-31
23208852,B010FWN93M,5,2015-08-31
106524,B00H8OR9ZU,5,2015-08-31
23208852,B004TT71YQ,5,2015-08-31
23208852,B0080D1Q52,5,2015-08-31
36956745,B001DNE3KQ,4,2015-08-31
33558526,B00MR9BE1G,5,2015-08-31
180659,B003FBG88E,3,2015-08-31
44165049,B0118B8UXI,4,2015-08-31
37418850,B00IAA9WME,5,2015-08-31
28052772,B00V6XSEIA,3,2015-08-31
19317369,B00CGUJN82,5,2015-08-31
27133120,B01495J3MM,5,2015-08-31
34906294,B00027DMI8,5,2015-08-31
48945337,B0094XPMIY,5,2015-08-31
10338054,B002VPRJ1K,3,2015-08-31
31425278,B00K4PLC30,5,2015-08-31
110053,B012CRQMW8,5,2015-08-31
44253433,B00BZ39MAA,5,2015-08-31
14677852,B00466NKBK,5,2015-08-31
14549476,B00LKSZMW2,5,2015-08-31
50045520,B004I9CHM8,4,2015-08-31
17143145,B000BGRC5E,5,2015-08-31
40175501,B002ISV7ZO,5,2015-08-31
12179377,B00EOB000Q,5,2015-08-31
51849674,B00X1ZKI80,5,2015-08-31
8959058,B00BKZQJJ0,5,2015-08-31
15383822,B00KNX5L8A,5,2015-08-31
1869160,B000NGAQIC,2,2015-08-31
44838435,B00609D92Q,3,2015-08-31
39915838,B0011DL6R6,5,2015-08-31
42289442,B000TC1CVK,5,2015-08-31
50673753,B00XTAFYKY,5,2015-08-31
49229016,B00CTSNB9I,3,2015-08-31
36957460,B00HHP71QM,2,2015-08-31
7816968,B0023A7JF4,5,2015-08-31
